#K-Path          Energy     s    py    pz    px    dxy    dyz    dz2    dxz    dx2-y2    tot
# NKPTS & NBANDS: 180  33
# Band-Index:    1
   3.01812      1.016317  0.056  0.032  0.446  0.018  0.000  0.000  0.000  0.000  0.000  0.554
   3.04698      0.996254  0.052  0.030  0.448  0.016  0.000  0.000  0.000  0.000  0.000  0.546
   3.07583      0.969047  0.048  0.028  0.450  0.014  0.000  0.000  0.000  0.000  0.000  0.540
   3.10469      0.935078  0.044  0.026  0.452  0.012  0.000  0.000  0.000  0.000  0.000  0.532
   3.13354      0.895269  0.040  0.024  0.452  0.010  0.000  0.000  0.000  0.000  0.000  0.526
   3.16240      0.850825  0.036  0.022  0.450  0.008  0.000  0.000  0.000  0.000  0.000  0.518
   3.19125      0.801676  0.034  0.020  0.450  0.008  0.000  0.000  0.000  0.000  0.000  0.512
   3.22011      0.748281  0.030  0.020  0.448  0.006  0.000  0.000  0.000  0.000  0.000  0.504
   3.24896      0.691588  0.028  0.020  0.444  0.006  0.000  0.000  0.000  0.000  0.000  0.498
   3.27782      0.633226  0.026  0.020  0.440  0.006  0.000  0.000  0.000  0.000  0.000  0.492
   3.30667      0.574770  0.026  0.022  0.432  0.010  0.000  0.000  0.000  0.000  0.000  0.488
   3.33553      0.518823  0.026  0.028  0.414  0.018  0.000  0.000  0.000  0.000  0.000  0.488
   3.36438      0.476909  0.028  0.058  0.354  0.064  0.000  0.000  0.000  0.000  0.000  0.504
   3.39324      0.507626  0.030  0.162  0.130  0.262  0.000  0.000  0.000  0.000  0.000  0.584
   3.42209      0.645675  0.022  0.206  0.024  0.376  0.000  0.000  0.000  0.000  0.000  0.628
   3.45095      0.812121  0.016  0.212  0.006  0.406  0.000  0.000  0.000  0.000  0.000  0.640
   3.47981      0.978959  0.014  0.212  0.002  0.420  0.000  0.000  0.000  0.000  0.000  0.648
   3.50866      1.142187  0.010  0.212  0.002  0.430  0.000  0.000  0.000  0.000  0.000  0.654
   3.53752      1.300059  0.008  0.210  0.000  0.440  0.000  0.000  0.000  0.000  0.000  0.660
   3.56637      1.451738  0.008  0.208  0.000  0.450  0.000  0.000  0.000  0.000  0.000  0.666
   3.59523      1.596428  0.006  0.206  0.000  0.458  0.000  0.000  0.000  0.000  0.000  0.670
   3.62408      1.734199  0.004  0.204  0.000  0.468  0.000  0.000  0.000  0.000  0.000  0.676
   3.65294      1.864106  0.004  0.202  0.000  0.476  0.000  0.000  0.000  0.000  0.000  0.682
   3.68179      1.986855  0.002  0.200  0.000  0.484  0.000  0.000  0.000  0.000  0.000  0.686
   3.71065      2.099753  0.002  0.198  0.000  0.492  0.000  0.000  0.000  0.000  0.000  0.690
   3.73950      2.205319  0.002  0.194  0.000  0.498  0.000  0.000  0.000  0.000  0.000  0.696
   3.76836      2.299726  0.000  0.192  0.000  0.506  0.000  0.000  0.000  0.000  0.000  0.698
   3.79721      2.385179  0.000  0.190  0.000  0.512  0.000  0.000  0.000  0.000  0.000  0.702
   3.82607      2.460808  0.000  0.188  0.000  0.518  0.000  0.000  0.000  0.000  0.000  0.706
   3.85492      2.526604  0.000  0.186  0.000  0.522  0.000  0.000  0.000  0.000  0.000  0.708
   3.88378      2.582447  0.000  0.184  0.000  0.526  0.000  0.000  0.000  0.000  0.000  0.710
   3.91263      2.628267  0.000  0.182  0.000  0.530  0.000  0.000  0.000  0.000  0.000  0.712
   3.94149      2.664548  0.000  0.180  0.000  0.534  0.000  0.000  0.000  0.000  0.000  0.714
   3.97034      2.690039  0.000  0.180  0.000  0.536  0.000  0.000  0.000  0.000  0.000  0.716
   3.99920      2.705366  0.000  0.180  0.000  0.536  0.000  0.000  0.000  0.000  0.000  0.716
   4.02805      2.711016  0.000  0.538  0.000  0.178  0.000  0.000  0.000  0.000  0.000  0.716
 
# Band-Index:    6
   4.02805      6.032566  0.004  0.000  0.040  0.000  0.000  0.000  0.000  0.000  0.000  0.044
   3.99920      6.035484  0.004  0.000  0.040  0.000  0.000  0.000  0.000  0.000  0.000  0.044
   3.97034      6.044229  0.004  0.000  0.040  0.000  0.000  0.000  0.000  0.000  0.000  0.044
   3.94149      6.058789  0.004  0.000  0.040  0.000  0.000  0.000  0.000  0.000  0.000  0.044
   3.91263      6.079146  0.004  0.000  0.040  0.000  0.000  0.000  0.000  0.000  0.000  0.044
   3.88378      6.105244  0.004  0.000  0.040  0.000  0.000  0.000  0.000  0.000  0.000  0.046
   3.85492      6.137140  0.004  0.000  0.040  0.000  0.000  0.000  0.000  0.000  0.000  0.046
   3.82607      6.174564  0.004  0.002  0.040  0.000  0.000  0.000  0.000  0.000  0.000  0.046
   3.79721      6.217520  0.004  0.002  0.040  0.000  0.000  0.000  0.000  0.000  0.000  0.048
   3.76836      6.265777  0.006  0.002  0.040  0.002  0.000  0.000  0.000  0.000  0.000  0.048
   3.73950      6.319547  0.006  0.004  0.040  0.002  0.000  0.000  0.000  0.000  0.000  0.050
   3.71065      6.378168  0.006  0.006  0.040  0.002  0.000  0.000  0.000  0.000  0.000  0.054
   3.68179      6.441388  0.008  0.008  0.038  0.004  0.000  0.000  0.000  0.000  0.000  0.058
   3.65294      6.508511  0.008  0.010  0.038  0.004  0.000  0.000  0.000  0.000  0.000  0.062
   3.62408      6.579190  0.010  0.016  0.038  0.008  0.000  0.000  0.000  0.000  0.000  0.070
   3.59523      6.652167  0.014  0.022  0.036  0.012  0.000  0.000  0.000  0.000  0.000  0.084
   3.56637      6.726071  0.016  0.032  0.034  0.018  0.000  0.000  0.000  0.000  0.000  0.102
   3.53752      6.798133  0.022  0.048  0.032  0.026  0.000  0.000  0.000  0.000  0.000  0.128
   3.50866      6.865331  0.028  0.070  0.030  0.042  0.000  0.000  0.000  0.000  0.000  0.170
   3.47981      6.923228  0.038  0.102  0.024  0.062  0.000  0.000  0.000  0.000  0.000  0.224
   3.45095      6.967566  0.048  0.138  0.020  0.088  0.000  0.000  0.000  0.000  0.000  0.292
   3.42209      6.995837  0.060  0.174  0.014  0.114  0.000  0.000  0.000  0.000  0.000  0.362
   3.39324      7.010270  0.070  0.204  0.010  0.140  0.000  0.000  0.000  0.000  0.000  0.422
   3.36438      7.012462  0.078  0.224  0.006  0.158  0.000  0.000  0.000  0.000  0.000  0.466
   3.33553      7.007012  0.084  0.236  0.002  0.174  0.000  0.000  0.000  0.000  0.000  0.496
   3.30667      6.996653  0.090  0.242  0.002  0.184  0.000  0.000  0.000  0.000  0.000  0.516
   3.27782      6.982918  0.094  0.244  0.000  0.190  0.000  0.000  0.000  0.000  0.000  0.530
   3.24896      6.970112  0.096  0.244  0.000  0.196  0.000  0.000  0.000  0.000  0.000  0.536
   3.22011      6.956931  0.098  0.240  0.000  0.198  0.000  0.000  0.000  0.000  0.000  0.538
   3.19125      6.946034  0.100  0.236  0.002  0.200  0.000  0.000  0.000  0.000  0.000  0.538
   3.16240      6.937766  0.102  0.230  0.002  0.200  0.000  0.000  0.000  0.000  0.000  0.534
   3.13354      6.933467  0.104  0.224  0.004  0.198  0.000  0.000  0.000  0.000  0.000  0.530
   3.10469      6.934769  0.104  0.218  0.008  0.198  0.000  0.000  0.000  0.000  0.000  0.526
   3.07583      6.942779  0.104  0.210  0.012  0.194  0.000  0.000  0.000  0.000  0.000  0.520
   3.04698      6.957634  0.102  0.204  0.016  0.192  0.000  0.000  0.000  0.000  0.000  0.514
   3.01812      6.979351  0.102  0.196  0.020  0.188  0.000  0.000  0.000  0.000  0.000  0.508
   2.98927      6.987356  0.010  0.192  0.026  0.358  0.000  0.000  0.000  0.000  0.000  0.586
   2.96041      6.851728  0.010  0.192  0.028  0.348  0.000  0.000  0.000  0.000  0.000  0.576
   2.93156      6.713796  0.008  0.190  0.028  0.338  0.000  0.000  0.000  0.000  0.000  0.566
   2.90270      6.572909  0.008  0.190  0.030  0.330  0.000  0.000  0.000  0.000  0.000  0.558
   2.87385      6.431120  0.008  0.188  0.032  0.322  0.000  0.000  0.000  0.000  0.000  0.550
   2.84499      6.288505  0.008  0.188  0.032  0.312  0.000  0.000  0.000  0.000  0.000  0.540
   2.81614      6.147709  0.006  0.188  0.032  0.306  0.000  0.000  0.000  0.000  0.000  0.532
   2.78728      6.007153  0.006  0.188  0.032  0.298  0.000  0.000  0.000  0.000  0.000  0.524
   2.75843      5.868178  0.006  0.188  0.032  0.292  0.000  0.000  0.000  0.000  0.000  0.516
   2.72957      5.731533  0.006  0.188  0.032  0.286  0.000  0.000  0.000  0.000  0.000  0.510
   2.70072      5.599070  0.006  0.188  0.030  0.280  0.000  0.000  0.000  0.000  0.000  0.502
   2.67186      5.471056  0.004  0.188  0.028  0.274  0.000  0.000  0.000  0.000  0.000  0.496
   2.64300      5.348304  0.004  0.190  0.026  0.268  0.000  0.000  0.000  0.000  0.000  0.488
   2.61415      5.232189  0.004  0.192  0.024  0.264  0.000  0.000  0.000  0.000  0.000  0.482
   2.58529      5.122461  0.004  0.194  0.022  0.260  0.000  0.000  0.000  0.000  0.000  0.476
   2.55644      5.019479  0.002  0.196  0.018  0.254  0.000  0.000  0.000  0.000  0.000  0.472
   2.52758      4.927062  0.002  0.198  0.016  0.250  0.000  0.000  0.000  0.000  0.000  0.466
   2.49873      4.843054  0.002  0.200  0.012  0.246  0.000  0.000  0.000  0.000  0.000  0.462
   2.46987      4.770174  0.002  0.204  0.010  0.242  0.000  0.000  0.000  0.000  0.000  0.458
   2.44102      4.708964  0.000  0.208  0.006  0.238  0.000  0.000  0.000  0.000  0.000  0.454
   2.41216      4.660629  0.000  0.212  0.004  0.236  0.000  0.000  0.000  0.000  0.000  0.450
   2.38331      4.624591  0.000  0.216  0.002  0.232  0.000  0.000  0.000  0.000  0.000  0.448
   2.35445      4.602578  0.000  0.220  0.000  0.228  0.000  0.000  0.000  0.000  0.000  0.448
   2.32560      4.595262  0.000  0.224  0.000  0.224  0.000  0.000  0.000  0.000  0.000  0.446
   2.32560      4.595262  0.000  0.224  0.000  0.224  0.000  0.000  0.000  0.000  0.000  0.446
   2.31117      4.597102  0.000  0.226  0.000  0.222  0.000  0.000  0.000  0.000  0.000  0.446
   2.29674      4.602628  0.000  0.228  0.000  0.220  0.000  0.000  0.000  0.000  0.000  0.448
   2.28232      4.611831  0.000  0.230  0.002  0.218  0.000  0.000  0.000  0.000  0.000  0.448
   2.26789      4.625006  0.000  0.230  0.002  0.216  0.000  0.000  0.000  0.000  0.000  0.448
   2.25346      4.641826  0.000  0.232  0.004  0.214  0.000  0.000  0.000  0.000  0.000  0.450
   2.23903      4.661118  0.000  0.234  0.006  0.212  0.000  0.000  0.000  0.000  0.000  0.452
   2.22460      4.684510  0.000  0.236  0.008  0.210  0.000  0.000  0.000  0.000  0.000  0.452
   2.21018      4.711218  0.000  0.236  0.010  0.208  0.000  0.000  0.000  0.000  0.000  0.454
   2.19575      4.741414  0.000  0.238  0.012  0.206  0.000  0.000  0.000  0.000  0.000  0.456
   2.18132      4.774208  0.000  0.238  0.016  0.204  0.000  0.000  0.000  0.000  0.000  0.458
   2.16689      4.810052  0.000  0.240  0.020  0.202  0.000  0.000  0.000  0.000  0.000  0.460
   2.15247      4.848617  0.002  0.240  0.022  0.200  0.000  0.000  0.000  0.000  0.000  0.462
   2.13804      4.889562  0.002  0.240  0.026  0.198  0.000  0.000  0.000  0.000  0.000  0.464
   2.12361      4.932790  0.002  0.240  0.032  0.196  0.000  0.000  0.000  0.000  0.000  0.466
   2.10918      4.978087  0.002  0.238  0.036  0.194  0.000  0.000  0.000  0.000  0.000  0.470
   2.09476      5.024659  0.002  0.238  0.040  0.192  0.000  0.000  0.000  0.000  0.000  0.472
   2.08033      5.073403  0.002  0.236  0.046  0.190  0.000  0.000  0.000  0.000  0.000  0.474
   2.06590      5.123528  0.002  0.236  0.052  0.188  0.000  0.000  0.000  0.000  0.000  0.476
   2.05147      5.174797  0.000  0.234  0.058  0.186  0.000  0.000  0.000  0.000  0.000  0.478
   2.03705      5.227262  0.000  0.232  0.064  0.184  0.000  0.000  0.000  0.000  0.000  0.480
   2.02262      5.280098  0.000  0.230  0.070  0.182  0.000  0.000  0.000  0.000  0.000  0.482
   2.00819      5.333360  0.000  0.226  0.076  0.180  0.000  0.000  0.000  0.000  0.000  0.484
   1.99376      5.387578  0.000  0.224  0.084  0.180  0.000  0.000  0.000  0.000  0.000  0.486
   1.97934      5.440992  0.000  0.220  0.090  0.178  0.000  0.000  0.000  0.000  0.000  0.488
   1.96491      5.493394  0.000  0.216  0.098  0.176  0.000  0.000  0.000  0.000  0.000  0.490
   1.95048      5.545909  0.000  0.210  0.106  0.174  0.000  0.000  0.000  0.000  0.000  0.490
   1.93605      5.597873  0.000  0.206  0.112  0.172  0.000  0.000  0.000  0.000  0.000  0.490
   1.92163      5.648936  0.000  0.200  0.120  0.170  0.000  0.000  0.000  0.000  0.000  0.492
   1.90720      5.698903  0.000  0.194  0.128  0.168  0.000  0.000  0.000  0.000  0.000  0.492
   1.89277      5.747473  0.000  0.188  0.136  0.166  0.000  0.000  0.000  0.000  0.000  0.492
   1.87834      5.794710  0.000  0.182  0.144  0.164  0.000  0.000  0.000  0.000  0.000  0.492
   1.86391      5.840577  0.000  0.176  0.152  0.162  0.000  0.000  0.000  0.000  0.000  0.492
   1.84949      5.884476  0.000  0.168  0.160  0.160  0.000  0.000  0.000  0.000  0.000  0.490
   1.83506      5.926532  0.000  0.162  0.168  0.158  0.000  0.000  0.000  0.000  0.000  0.490
   1.82063      5.966147  0.002  0.154  0.176  0.156  0.000  0.000  0.000  0.000  0.000  0.488
   1.80620      6.003536  0.002  0.146  0.184  0.154  0.000  0.000  0.000  0.000  0.000  0.486
   1.79178      6.039590  0.002  0.140  0.192  0.152  0.000  0.000  0.000  0.000  0.000  0.484
   1.77735      6.073536  0.002  0.132  0.198  0.150  0.000  0.000  0.000  0.000  0.000  0.484
   1.76292      6.105357  0.004  0.124  0.206  0.148  0.000  0.000  0.000  0.000  0.000  0.482
   1.74849      6.135056  0.004  0.116  0.212  0.146  0.000  0.000  0.000  0.000  0.000  0.480
   1.73407      6.162651  0.004  0.110  0.220  0.144  0.000  0.000  0.000  0.000  0.000  0.478
   1.71964      6.188360  0.006  0.102  0.226  0.142  0.000  0.000  0.000  0.000  0.000  0.474
   1.70521      6.211490  0.006  0.096  0.232  0.140  0.000  0.000  0.000  0.000  0.000  0.472
   1.69078      6.232980  0.006  0.088  0.236  0.138  0.000  0.000  0.000  0.000  0.000  0.470
   1.67636      6.252579  0.008  0.082  0.242  0.136  0.000  0.000  0.000  0.000  0.000  0.468
   1.66193      6.270362  0.008  0.078  0.246  0.134  0.000  0.000  0.000  0.000  0.000  0.466
   1.64750      6.285886  0.008  0.072  0.250  0.134  0.000  0.000  0.000  0.000  0.000  0.464
   1.63307      6.299670  0.010  0.066  0.254  0.132  0.000  0.000  0.000  0.000  0.000  0.462
   1.61865      6.312614  0.010  0.062  0.258  0.130  0.000  0.000  0.000  0.000  0.000  0.460
   1.60422      6.323885  0.010  0.058  0.262  0.130  0.000  0.000  0.000  0.000  0.000  0.460
   1.58979      6.333967  0.012  0.054  0.264  0.128  0.000  0.000  0.000  0.000  0.000  0.458
   1.57536      6.341969  0.012  0.052  0.266  0.126  0.000  0.000  0.000  0.000  0.000  0.456
   1.56094      6.349779  0.012  0.048  0.268  0.126  0.000  0.000  0.000  0.000  0.000  0.456
   1.54651      6.355836  0.012  0.046  0.270  0.126  0.000  0.000  0.000  0.000  0.000  0.454
   1.53208      6.361538  0.012  0.044  0.272  0.124  0.000  0.000  0.000  0.000  0.000  0.454
   1.51765      6.365240  0.012  0.044  0.272  0.124  0.000  0.000  0.000  0.000  0.000  0.452
   1.50323      6.367860  0.012  0.042  0.274  0.124  0.000  0.000  0.000  0.000  0.000  0.452
   1.48880      6.369422  0.012  0.042  0.274  0.124  0.000  0.000  0.000  0.000  0.000  0.452
   1.47437      6.369941  0.014  0.042  0.274  0.124  0.000  0.000  0.000  0.000  0.000  0.452
   1.47437      6.369941  0.014  0.042  0.274  0.124  0.000  0.000  0.000  0.000  0.000  0.452
   1.44938      6.358504  0.016  0.042  0.272  0.124  0.000  0.000  0.000  0.000  0.000  0.452
   1.42439      6.326478  0.022  0.042  0.266  0.124  0.000  0.000  0.000  0.000  0.000  0.454
   1.39940      6.277283  0.032  0.042  0.258  0.124  0.000  0.000  0.000  0.000  0.000  0.454
   1.37441      6.216599  0.040  0.042  0.246  0.124  0.000  0.000  0.000  0.000  0.000  0.454
   1.34942      6.149564  0.050  0.042  0.236  0.126  0.000  0.000  0.000  0.000  0.000  0.454
   1.32443      6.079964  0.058  0.044  0.222  0.130  0.000  0.000  0.000  0.000  0.000  0.454
   1.29944      6.010622  0.066  0.044  0.210  0.134  0.000  0.000  0.000  0.000  0.000  0.454
   1.27446      5.942869  0.074  0.046  0.196  0.138  0.000  0.000  0.000  0.000  0.000  0.454
   1.24947      5.878569  0.082  0.048  0.182  0.142  0.000  0.000  0.000  0.000  0.000  0.454
   1.22448      5.818016  0.088  0.050  0.168  0.148  0.000  0.000  0.000  0.000  0.000  0.456
   1.19949      5.765389  0.096  0.052  0.154  0.156  0.000  0.000  0.000  0.000  0.000  0.456
   1.17450      5.719067  0.102  0.054  0.140  0.162  0.000  0.000  0.000  0.000  0.000  0.458
   1.14951      5.681836  0.108  0.056  0.126  0.170  0.000  0.000  0.000  0.000  0.000  0.460
   1.12452      5.653615  0.114  0.060  0.112  0.180  0.000  0.000  0.000  0.000  0.000  0.464
   1.09953      5.634547  0.120  0.062  0.098  0.188  0.000  0.000  0.000  0.000  0.000  0.468
   1.07454      5.624820  0.126  0.066  0.084  0.198  0.000  0.000  0.000  0.000  0.000  0.474
   1.04955      5.624958  0.130  0.070  0.072  0.208  0.000  0.000  0.000  0.000  0.000  0.480
   1.02456      5.634780  0.134  0.072  0.062  0.218  0.000  0.000  0.000  0.000  0.000  0.486
   0.99957      5.654146  0.138  0.076  0.052  0.228  0.000  0.000  0.000  0.000  0.000  0.494
   0.97458      5.682505  0.142  0.080  0.042  0.238  0.000  0.000  0.000  0.000  0.000  0.500
   0.94959      5.719347  0.144  0.082  0.034  0.248  0.000  0.000  0.000  0.000  0.000  0.508
   0.92460      5.763855  0.146  0.086  0.026  0.258  0.000  0.000  0.000  0.000  0.000  0.516
   0.89962      5.815737  0.148  0.088  0.020  0.266  0.000  0.000  0.000  0.000  0.000  0.524
   0.87463      5.873351  0.148  0.092  0.016  0.276  0.000  0.000  0.000  0.000  0.000  0.532
   0.84964      5.936222  0.148  0.096  0.012  0.286  0.000  0.000  0.000  0.000  0.000  0.540
   0.82465      6.004002  0.148  0.098  0.008  0.294  0.000  0.000  0.000  0.000  0.000  0.548
   0.79966      6.075033  0.146  0.100  0.006  0.302  0.000  0.000  0.000  0.000  0.000  0.554
   0.77467      6.147008  0.144  0.104  0.004  0.310  0.000  0.000  0.000  0.000  0.000  0.560
   0.74968      6.222351  0.142  0.106  0.004  0.316  0.000  0.000  0.000  0.000  0.000  0.566
   0.72469      6.298378  0.138  0.108  0.002  0.322  0.000  0.000  0.000  0.000  0.000  0.568
   0.69970      6.375270  0.134  0.108  0.002  0.326  0.000  0.000  0.000  0.000  0.000  0.570
   0.67471      6.450254  0.128  0.110  0.002  0.330  0.000  0.000  0.000  0.000  0.000  0.570
   0.64972      6.522993  0.122  0.110  0.002  0.330  0.000  0.000  0.000  0.000  0.000  0.564
   0.62473      6.592329  0.116  0.108  0.002  0.326  0.000  0.000  0.000  0.000  0.000  0.552
   0.59974      6.655038  0.106  0.104  0.004  0.314  0.000  0.000  0.000  0.000  0.000  0.530
   0.57475      6.709137  0.096  0.098  0.006  0.292  0.000  0.000  0.000  0.000  0.000  0.492
   0.54977      6.746982  0.082  0.084  0.012  0.252  0.000  0.000  0.000  0.000  0.000  0.430
   0.52478      6.763356  0.064  0.066  0.018  0.196  0.000  0.000  0.000  0.000  0.000  0.344
   0.49979      6.754310  0.046  0.046  0.024  0.136  0.000  0.000  0.000  0.000  0.000  0.250
   0.47480      6.722946  0.032  0.028  0.030  0.086  0.000  0.000  0.000  0.000  0.000  0.174
   0.44981      6.675971  0.022  0.018  0.034  0.052  0.000  0.000  0.000  0.000  0.000  0.126
   0.42482      6.621040  0.016  0.012  0.036  0.034  0.000  0.000  0.000  0.000  0.000  0.096
   0.39983      6.563014  0.012  0.008  0.038  0.022  0.000  0.000  0.000  0.000  0.000  0.078
   0.37484      6.504556  0.010  0.004  0.038  0.014  0.000  0.000  0.000  0.000  0.000  0.068
   0.34985      6.447526  0.008  0.004  0.038  0.010  0.000  0.000  0.000  0.000  0.000  0.060
   0.32486      6.392908  0.008  0.002  0.040  0.008  0.000  0.000  0.000  0.000  0.000  0.056
   0.29987      6.341348  0.006  0.002  0.040  0.004  0.000  0.000  0.000  0.000  0.000  0.052
   0.27488      6.293165  0.006  0.002  0.040  0.004  0.000  0.000  0.000  0.000  0.000  0.050
   0.24989      6.248818  0.006  0.000  0.040  0.002  0.000  0.000  0.000  0.000  0.000  0.048
   0.22490      6.208272  0.004  0.000  0.040  0.002  0.000  0.000  0.000  0.000  0.000  0.048
   0.19991      6.171766  0.004  0.000  0.040  0.002  0.000  0.000  0.000  0.000  0.000  0.046
   0.17493      6.139397  0.004  0.000  0.040  0.000  0.000  0.000  0.000  0.000  0.000  0.046
   0.14994      6.111025  0.004  0.000  0.040  0.000  0.000  0.000  0.000  0.000  0.000  0.046
   0.12495      6.087121  0.004  0.000  0.040  0.000  0.000  0.000  0.000  0.000  0.000  0.044
   0.09996      6.067518  0.004  0.000  0.040  0.000  0.000  0.000  0.000  0.000  0.000  0.044
   0.07497      6.052239  0.004  0.000  0.040  0.000  0.000  0.000  0.000  0.000  0.000  0.044
   0.04998      6.041315  0.004  0.000  0.040  0.000  0.000  0.000  0.000  0.000  0.000  0.044
   0.02499      6.034755  0.004  0.000  0.040  0.000  0.000  0.000  0.000  0.000  0.000  0.044
   0.00000      6.032566  0.004  0.000  0.040  0.000  0.000  0.000  0.000  0.000  0.000  0.044
 
# Band-Index:    7
   0.00000      6.690085  0.040  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.044
   0.02499      6.692380  0.040  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.044
   0.04998      6.699261  0.040  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.044
   0.07497      6.710725  0.040  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.044
   0.09996      6.726775  0.040  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.044
   0.12495      6.747396  0.040  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.044
   0.14994      6.772585  0.040  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.044
   0.17493      6.802333  0.040  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.044
   0.19991      6.836627  0.040  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.044
   0.22490      6.875450  0.040  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.044
   0.24989      6.918782  0.040  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.044
   0.27488      6.966561  0.040  0.000  0.004  0.002  0.000  0.000  0.000  0.000  0.000  0.046
   0.29987      7.018775  0.040  0.000  0.004  0.002  0.000  0.000  0.000  0.000  0.000  0.046
   0.32486      7.075267  0.040  0.000  0.004  0.002  0.000  0.000  0.000  0.000  0.000  0.048
   0.34985      7.135807  0.042  0.002  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.050
   0.37484      7.199756  0.044  0.002  0.004  0.008  0.000  0.000  0.000  0.000  0.000  0.058
   0.39983      7.264663  0.050  0.008  0.002  0.028  0.000  0.000  0.000  0.000  0.000  0.088
   0.42482      7.316048  0.066  0.048  0.002  0.146  0.000  0.000  0.000  0.000  0.000  0.264
   0.44981      7.314289  0.070  0.108  0.006  0.324  0.000  0.000  0.000  0.000  0.000  0.508
   0.47480      7.291214  0.064  0.110  0.010  0.328  0.000  0.000  0.000  0.000  0.000  0.512
   0.49979      7.278004  0.054  0.094  0.016  0.280  0.000  0.000  0.000  0.000  0.000  0.444
   0.52478      7.288928  0.040  0.072  0.024  0.214  0.000  0.000  0.000  0.000  0.000  0.350
   0.54977      7.326794  0.028  0.050  0.030  0.152  0.000  0.000  0.000  0.000  0.000  0.260
   0.57475      7.388151  0.020  0.036  0.034  0.106  0.000  0.000  0.000  0.000  0.000  0.194
   0.59974      7.466822  0.014  0.024  0.036  0.074  0.000  0.000  0.000  0.000  0.000  0.150
   0.62473      7.558619  0.012  0.018  0.038  0.056  0.000  0.000  0.000  0.000  0.000  0.122
   0.64972      7.659914  0.010  0.014  0.040  0.042  0.000  0.000  0.000  0.000  0.000  0.106
   0.67471      7.768962  0.008  0.012  0.040  0.034  0.000  0.000  0.000  0.000  0.000  0.094
   0.69970      7.884562  0.008  0.010  0.040  0.028  0.000  0.000  0.000  0.000  0.000  0.086
   0.72469      8.005764  0.008  0.008  0.040  0.024  0.000  0.000  0.000  0.000  0.000  0.080
   0.74968      8.132322  0.008  0.006  0.040  0.020  0.000  0.000  0.000  0.000  0.000  0.076
   0.77467      8.263789  0.008  0.006  0.042  0.018  0.000  0.000  0.000  0.000  0.000  0.072
   0.79966      8.399888  0.008  0.006  0.042  0.016  0.000  0.000  0.000  0.000  0.000  0.070
   0.82465      8.540077  0.008  0.004  0.042  0.014  0.000  0.000  0.000  0.000  0.000  0.070
   0.84964      8.684157  0.010  0.004  0.042  0.014  0.000  0.000  0.000  0.000  0.000  0.068
   0.87463      8.811660  0.000  0.546  0.000  0.182  0.000  0.000  0.000  0.000  0.000  0.728
   0.89962      8.818553  0.000  0.546  0.000  0.182  0.000  0.000  0.000  0.000  0.000  0.728
   0.92460      8.823457  0.000  0.544  0.000  0.182  0.000  0.000  0.000  0.000  0.000  0.726
   0.94959      8.827599  0.000  0.544  0.000  0.182  0.000  0.000  0.000  0.000  0.000  0.724
   0.97458      8.831557  0.000  0.542  0.000  0.180  0.000  0.000  0.000  0.000  0.000  0.722
   0.99957      8.833439  0.000  0.540  0.000  0.180  0.000  0.000  0.000  0.000  0.000  0.722
   1.02456      8.834396  0.000  0.540  0.000  0.180  0.000  0.000  0.000  0.000  0.000  0.720
   1.04955      8.833529  0.000  0.538  0.000  0.180  0.000  0.000  0.000  0.000  0.000  0.718
   1.07454      8.832975  0.000  0.538  0.000  0.180  0.000  0.000  0.000  0.000  0.000  0.716
   1.09953      8.831851  0.000  0.536  0.000  0.180  0.000  0.000  0.000  0.000  0.000  0.716
   1.12452      8.830265  0.000  0.534  0.000  0.180  0.000  0.000  0.000  0.000  0.000  0.714
   1.14951      8.721254  0.138  0.022  0.320  0.068  0.000  0.000  0.000  0.000  0.000  0.548
   1.17450      8.590701  0.138  0.022  0.316  0.068  0.000  0.000  0.000  0.000  0.000  0.546
   1.19949      8.462121  0.140  0.022  0.314  0.066  0.000  0.000  0.000  0.000  0.000  0.544
   1.22448      8.334879  0.144  0.022  0.310  0.066  0.000  0.000  0.000  0.000  0.000  0.542
   1.24947      8.211170  0.146  0.022  0.306  0.066  0.000  0.000  0.000  0.000  0.000  0.540
   1.27446      8.090290  0.150  0.022  0.302  0.064  0.000  0.000  0.000  0.000  0.000  0.538
   1.29944      7.972829  0.156  0.022  0.296  0.064  0.000  0.000  0.000  0.000  0.000  0.538
   1.32443      7.861686  0.162  0.022  0.292  0.064  0.000  0.000  0.000  0.000  0.000  0.536
   1.34942      7.757674  0.168  0.020  0.286  0.062  0.000  0.000  0.000  0.000  0.000  0.536
   1.37441      7.663503  0.176  0.020  0.278  0.062  0.000  0.000  0.000  0.000  0.000  0.536
